"Pair","Enh","Gene","Enh.Pos","Gene.Pos","Gene.TSS","Gene.Distance","Gene.Distance.Bin","Gene.Nearest","Gene.Upstream","Gene.Exp","nCells","Z","logfc","logfc.vst","P.SCEPTRE","P.NB","P.N50","P.N250","FDR.SCEPTRE","FDR.N50","FDR.N250","HitPermissive","HitCore","HitCategory"
"Enh779_NCOA7","Enh779","NCOA7","chr6:125363121-125363934","chr6:125781161-125932034","chr6:125781161",417633,"100-500kb",FALSE,TRUE,1.23349209286641,595,-0.105364245995691,0.0342441996603904,0.049031004668842,0.934478344761333,0.916086785667299,0.9163904,0.924426425339366,0.996316083097935,0.996275856797667,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh780_MED23","Enh780","MED23","chr6:132122795-132123229","chr6:131573966-131628242","chr6:131628242",494770,"100-500kb",FALSE,FALSE,0.139044109485589,269,1.27920191708916,0.00650428774645209,0.0329516374574874,0.175516598364056,0.200825960950597,0.2013056,0.250654117647059,0.843974048586195,0.834131025734116,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh780_ENPP1","Enh780","ENPP1","chr6:132122795-132123229","chr6:131808016-131895155","chr6:131808016",314996,"100-500kb",FALSE,FALSE,0.0381453116113218,269,0.731459615898563,-0.000580643871325545,0.0227222461058398,0.487207979678924,0.464498462822964,0.4671808,0.510486877828054,0.939893050807035,0.933138069349532,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh780_CCN2","Enh780","CCN2","chr6:132122795-132123229","chr6:131948176-131951372","chr6:131951372",171640,"100-500kb",FALSE,FALSE,1.60057657982315,269,-0.175638755436861,0.0301105273121012,0.0405830987003797,0.935422933931135,0.860577753185816,0.861184,0.87460778280543,0.996316083097935,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh780_MOXD1","Enh780","MOXD1","chr6:132122795-132123229","chr6:132296055-132401475","chr6:132401475",278463,"100-500kb",FALSE,TRUE,0.0750329726964667,269,0.51411894935074,-0.00107593557620678,0.0052301296001987,0.626015405688203,0.607168829719541,0.610624,0.643370859728507,0.966229154921439,0.965300475570033,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh780_STX7","Enh780","STX7","chr6:132122795-132123229","chr6:132445867-132513198","chr6:132513198",390186,"100-500kb",FALSE,TRUE,0.357999568759215,269,-0.368926341216931,-0.0122666580135571,-0.037480690373406,0.66422730110883,0.712182628714018,0.7146176,0.739769049773756,0.970684150329474,0.981262647177491,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh782_HBS1L","Enh782","HBS1L","chr6:134908876-134909489","chr6:134960378-135103056","chr6:135103056",193874,"100-500kb",FALSE,TRUE,0.314864095482113,374,1.35155657723483,0.00470298162757249,0.00269940598142859,0.143453962642246,0.176517209243776,0.1763776,0.225269864253394,0.812541330233259,0.804569278128655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh782_MYB","Enh782","MYB","chr6:134908876-134909489","chr6:135181308-135219173","chr6:135181308",272126,"100-500kb",FALSE,TRUE,0.0182099419438724,374,-0.776405571433864,-0.00435868232520423,-0.0099324101766483,0.573408721906653,0.437509556061479,0.4393728,0.484999819004525,0.954691478390113,0.92925542427314,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh785_LTV1","Enh785","LTV1","chr6:144215994-144216855","chr6:143843338-143863812","chr6:143843338",373086,"100-500kb",FALSE,FALSE,0.360597358009846,239,0.774538837973282,0.00743442776524406,0.0310774920126713,0.392965157995721,0.438612210181783,0.4404352,0.48604814479638,0.924686033662008,0.92925542427314,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh785_PLAGL1","Enh785","PLAGL1","chr6:144215994-144216855","chr6:143940300-144064599","chr6:144064599",151825,"100-500kb",FALSE,FALSE,0.12940898531697,239,0.550879710449542,-0.000291193786876864,0.00801503100873124,0.604694524990043,0.581716137015758,0.5850048,0.619657556561086,0.960316490513824,0.958692286015609,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh785_HYMAI","Enh785","HYMAI","chr6:144215994-144216855","chr6:144004916-144008262","chr6:144008262",208162,"100-500kb",FALSE,FALSE,0.0259800437019651,239,1.77177291493796,0.00386612703324668,0.0181953880829805,0.0876284170201338,0.0764322603308531,0.0757056,0.114476018099548,0.726398384251301,0.62954389583778,0.949645902293121,FALSE,FALSE,"ns (n=7601)"
"Enh785_SF3B5","Enh785","SF3B5","chr6:144215994-144216855","chr6:144094884-144095573","chr6:144095573",120851,"100-500kb",FALSE,FALSE,0.950832690190448,239,0.482023183370016,0.0401925893370882,0.0592860365815744,0.549802573795959,0.629789477328421,0.6330304,0.664162171945701,0.949692172473396,0.968493094037146,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh785_STX11","Enh785","STX11","chr6:144215994-144216855","chr6:144150517-144191939","chr6:144150517",65907,"50-100kb",TRUE,FALSE,0.0224335586987081,239,0.219403532500393,0.000927361680928732,0.0129144246824562,0.826162454707152,0.826335718528791,0.8273664,0.843430226244344,0.993947879249067,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh785_UTRN","Enh785","UTRN","chr6:144215994-144216855","chr6:144285701-144853034","chr6:144285701",69277,"50-100kb",FALSE,TRUE,0.540209507383195,239,-0.929376761212616,-0.0337256240782031,-0.0756552661323862,0.355897978271663,0.352693866800892,0.3547648,0.403134841628959,0.912114191511281,0.910860384910655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh789_ARID1B","Enh789","ARID1B","chr6:156686929-156687592","chr6:156776020-157210779","chr6:156776020",88760,"50-100kb",FALSE,TRUE,0.354904966778231,826,-1.97093213180557,-0.0247367688979065,-0.0668671936450447,0.0479227768966103,0.0487316392327874,0.048512,0.08097592760181,0.646313104452539,0.563165561031519,0.92784527530632,FALSE,FALSE,"ns (n=7601)"
"Enh792_ARID1B","Enh792","ARID1B","chr6:156719941-156720374","chr6:156776020-157210779","chr6:156776020",55862,"50-100kb",FALSE,TRUE,0.354904966778231,330,1.02342546390104,-0.00712617641331581,-0.0282854917145992,0.276920706051768,0.306106724837618,0.3074624,0.357318371040724,0.895310466279823,0.893464972220142,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh793_ARID1B","Enh793","ARID1B","chr6:157235191-157236205","chr6:156776020-157210779","chr6:156776020",459678,"100-500kb",FALSE,FALSE,0.354904966778231,727,1.11822553876941,-0.00667536751289499,-0.0199223124833785,0.242005839215274,0.263470679467588,0.2649664,0.314932126696833,0.882803623164697,0.870692549852507,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh793_TMEM242","Enh793","TMEM242","chr6:157235191-157236205","chr6:157289386-157323601","chr6:157323601",87903,"50-100kb",TRUE,TRUE,0.211501782852727,727,1.27856821957909,0.0151723144807176,0.0459443036841244,0.143470051263944,0.201049147256717,0.2015424,0.250884343891403,0.812541330233259,0.834454365848453,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh793_ZDHHC14","Enh793","ZDHHC14","chr6:157235191-157236205","chr6:157381133-157678157","chr6:157381133",145435,"100-500kb",FALSE,TRUE,0.123637508830488,727,-0.795971570729211,-0.000537631850647549,0.000185460703829632,0.408141612788368,0.42604855969126,0.42784,0.473886696832579,0.926182814072172,0.92925542427314,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh793_SNX9","Enh793","SNX9","chr6:157235191-157236205","chr6:157700387-157945077","chr6:157700387",464689,"100-500kb",FALSE,TRUE,0.390620043089222,727,-0.169214163979367,-0.00670491969640924,-0.00553872498507779,0.861013658271074,0.86562818920026,0.8663168,0.879099366515837,0.994375629714454,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh794_QKI","Enh794","QKI","chr6:163355554-163355958","chr6:163414000-163578592","chr6:163414000",58244,"50-100kb",FALSE,TRUE,0.521886443336535,287,2.46234125398842,0.0256922376157969,0.0483950619412308,0.0163491737656643,0.0138033262472293,0.0140672,0.0328152036199095,0.475696550432619,0.325813148656716,0.760039298169785,FALSE,FALSE,"ns (n=7601)"
"Enh795_QKI","Enh795","QKI","chr6:163356452-163356681","chr6:163414000-163578592","chr6:163414000",57434,"50-100kb",FALSE,TRUE,0.521886443336535,233,0.721537919303013,0.00381988084850449,0.000948510668157709,0.466219810672272,0.470578619198667,0.4732032,0.516219366515837,0.938631105909607,0.933138069349532,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh798_ATXN1","Enh798","ATXN1","chr6:16803379-16803649","chr6:16299112-16761491","chr6:16761491",42023,"10-50kb",FALSE,FALSE,0.234168190620489,234,1.08476024674509,0.00690617986057324,0.0233974323488448,0.284925115796536,0.278027856583421,0.2791936,0.329471131221719,0.895804736985845,0.878175556923077,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh798_RBM24","Enh798","RBM24","chr6:16803379-16803649","chr6:17281361-17293871","chr6:17281361",477847,"100-500kb",FALSE,TRUE,0.2228918393371,234,1.2864136173048,0.000199006512571154,0.00722319047237963,0.25077788385502,0.198298748493709,0.1987904,0.247955113122172,0.883714295547475,0.831517714039806,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_TRIM38","Enh799","TRIM38","chr6:26305222-26305572","chr6:25962802-25991231","chr6:25962802",342595,"100-500kb",FALSE,FALSE,0.112846082748974,238,1.02199872615846,0.0195442829569629,0.0591440487175804,0.290189921541052,0.306781503314643,0.3081024,0.357942443438914,0.895804736985845,0.893502780269058,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H1C","Enh799","HIST1H1C","chr6:26305222-26305572","chr6:26055787-26056428","chr6:26056428",248969,"100-500kb",FALSE,FALSE,0.448450346694387,238,-1.42721840380795,-0.0222579777459027,-0.048964500519098,0.276698844816407,0.153516951349224,0.1534784,0.200541538461538,0.895310466279823,0.783446648421053,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HFE","Enh799","HFE","chr6:26305222-26305572","chr6:26087281-26098343","chr6:26087281",218116,"100-500kb",FALSE,FALSE,0.0324665929748742,238,-0.187488542382642,0.00165245988648968,0.011421879001485,0.841657112788799,0.851277606261294,0.8518848,0.866338461538462,0.994375629714454,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H4C","Enh799","HIST1H4C","chr6:26305222-26305572","chr6:26103876-26104310","chr6:26103876",201521,"100-500kb",FALSE,FALSE,0.563459648323328,238,0.130958832174471,0.00136882499066715,0.0305309610008926,0.902125586852794,0.895807874025698,0.8959872,0.906345701357466,0.994747459642977,0.994137741461354,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H2BC","Enh799","HIST1H2BC","chr6:26305222-26305572","chr6:26114873-26123926","chr6:26123926",181471,"100-500kb",FALSE,FALSE,0.0657020223322487,238,-0.0238660920496804,0.000466593159655762,0.010562289832084,0.982831492771976,0.980959421199007,0.9812864,0.982918371040724,0.998532087523604,0.998258263557768,0.999762298373787,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H2AC","Enh799","HIST1H2AC","chr6:26305222-26305572","chr6:26124145-26139116","chr6:26124145",181252,"100-500kb",FALSE,FALSE,0.357215737410438,238,-0.249204249044005,0.0160847870698878,0.0306783710085974,0.839176682507856,0.80320279283191,0.8045504,0.822035113122172,0.994375629714454,0.993183260686182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H1E","Enh799","HIST1H1E","chr6:26305222-26305572","chr6:26156354-26157107","chr6:26156354",149043,"100-500kb",FALSE,FALSE,0.0826508407706672,238,-1.07195043205561,-0.00810871266608315,-0.00661771592308574,0.29872148586191,0.283742296507809,0.2848128,0.335102262443439,0.895804736985845,0.882207246759443,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H2BD","Enh799","HIST1H2BD","chr6:26305222-26305572","chr6:26158146-26171349","chr6:26158146",147251,"100-500kb",FALSE,FALSE,0.0532189252481477,238,0.0443497270920686,0.00157806280360383,0.0164931767645413,0.96628914614178,0.964625634154002,0.9649408,0.968131764705882,0.997335943255793,0.997823734736842,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H3D","Enh799","HIST1H3D","chr6:26305222-26305572","chr6:26196840-26197250","chr6:26197250",108147,"100-500kb",FALSE,FALSE,0.0180405272202987,238,-0.280203855224586,-0.0022353398817605,-0.00665001024471275,0.780796390939683,0.779321109059347,0.7806976,0.800820995475113,0.986451055968573,0.987517554352788,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H4E","Enh799","HIST1H4E","chr6:26305222-26305572","chr6:26204552-26206038","chr6:26204552",100845,"100-500kb",FALSE,FALSE,0.0481753709579046,238,-1.03237251546919,-0.00503418234200005,-0.0161242778865535,0.292189936257234,0.301897642239173,0.3034048,0.353249592760181,0.895804736985845,0.892550623423423,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H2BG","Enh799","HIST1H2BG","chr6:26305222-26305572","chr6:26215159-26216692","chr6:26216692",88705,"50-100kb",FALSE,FALSE,0.0582232965731583,238,-3.48297217033666,-0.0128861156664166,-0.029113580953769,0.245754245754246,0.000495879910413523,0.0010752,0.0050027149321267,0.883714295547475,0.0604527304347826,0.28127583448095,TRUE,FALSE,"P!C (n=49)"
"Enh799_HIST1H2AE","Enh799","HIST1H2AE","chr6:26305222-26305572","chr6:26216975-26217483","chr6:26216975",88422,"50-100kb",FALSE,FALSE,0.0266868223088051,238,-1.41720830934309,-0.00821973939097174,-0.0157976371454929,0.223990603187169,0.156422033101013,0.15616,0.203732850678733,0.874660716392463,0.789830816938111,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H3E","Enh799","HIST1H3E","chr6:26305222-26305572","chr6:26224199-26227473","chr6:26224199",81198,"50-100kb",FALSE,FALSE,0.0225708808586228,238,0.0317575541435118,-0.00204965890740563,0.0027101120820745,0.974436755587203,0.974665396434587,0.9750016,0.977235113122172,0.997335943255793,0.997823734736842,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H1D","Enh799","HIST1H1D","chr6:26305222-26305572","chr6:26234268-26234933","chr6:26234933",70464,"50-100kb",FALSE,FALSE,0.0215264974204165,238,1.15081278828913,-0.00167452193172595,-0.006806183479748,0.311718787458262,0.249809262540952,0.2510208,0.301137375565611,0.900430300807363,0.862789852557319,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HIST1H4H","Enh799","HIST1H4H","chr6:26305222-26305572","chr6:26277609-26285638","chr6:26285638",19759,"10-50kb",TRUE,FALSE,0.106748701782469,238,-2.36562663819767,-0.0227512218314305,-0.0685134661016359,0.085254084083359,0.0179995862433861,0.0184384,0.0393527601809955,0.721724799730506,0.382522849197861,0.816411941829796,FALSE,FALSE,"ns (n=7601)"
"Enh799_BTN3A2","Enh799","BTN3A2","chr6:26305222-26305572","chr6:26365159-26378320","chr6:26365159",59762,"50-100kb",FALSE,TRUE,0.0831562662599203,238,-0.0336767522865464,0.00764778896278596,0.0284658224793799,0.972181598753832,0.973134917442763,0.9734656,0.97585520361991,0.997335943255793,0.997823734736842,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_BTN2A2","Enh799","BTN2A2","chr6:26305222-26305572","chr6:26383096-26394874","chr6:26383096",77699,"50-100kb",FALSE,TRUE,0.0656797992596056,238,-1.33846479714443,-0.00607464614885004,-0.0109718220253369,0.172055279791959,0.180744968432188,0.180608,0.229673122171946,0.843974048586195,0.809946420323326,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_BTN3A1","Enh799","BTN3A1","chr6:26305222-26305572","chr6:26402237-26415208","chr6:26402237",96840,"50-100kb",FALSE,TRUE,0.0249451807916892,238,-0.0572367555330786,0.00248203027517175,0.0163884309356891,0.953232711894323,0.954356599457311,0.9545408,0.958859004524887,0.996347534608681,0.996721243660655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_BTN3A3","Enh799","BTN3A3","chr6:26305222-26305572","chr6:26440472-26453415","chr6:26440472",135075,"100-500kb",FALSE,TRUE,0.032642466770482,238,-0.0651649355680074,0.00158352816837176,0.0110951736205651,0.94623933731024,0.948042679128143,0.94832,0.953191674208145,0.996316083097935,0.996721243660655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_BTN2A1","Enh799","BTN2A1","chr6:26305222-26305572","chr6:26457904-26476621","chr6:26457904",152507,"100-500kb",FALSE,TRUE,0.264954876324271,238,0.403498654715059,0.00893379753574031,0.0273207801244894,0.644651194098266,0.686581424201288,0.68928,0.716553846153846,0.966229154921439,0.973615465895954,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HCG11","Enh799","HCG11","chr6:26305222-26305572","chr6:26521709-26527404","chr6:26521709",216312,"100-500kb",FALSE,TRUE,0.0520210668221998,238,0.644408170802355,0.00264796723282271,0.0262601678034542,0.517462157459591,0.519310787509689,0.5227328,0.561747692307692,0.945847270615438,0.943425110325581,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_HMGN4","Enh799","HMGN4","chr6:26305222-26305572","chr6:26538366-26546933","chr6:26538366",232969,"100-500kb",FALSE,TRUE,0.285886457351063,238,0.73293164822852,0.00594713225672533,0.014265746978656,0.377129698952486,0.463600119202465,0.4663552,0.509610859728507,0.921049754105857,0.933138069349532,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_ABT1","Enh799","ABT1","chr6:26305222-26305572","chr6:26596953-26600739","chr6:26596953",291556,"100-500kb",FALSE,TRUE,0.139442432639641,238,-0.757798143205776,-0.0106818336212111,-0.0324956035962335,0.372619752894396,0.448571834128207,0.4507456,0.495601809954751,0.918674203686482,0.930637336455562,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh799_ZNF322","Enh799","ZNF322","chr6:26305222-26305572","chr6:26634383-26659752","chr6:26659752",354355,"100-500kb",FALSE,TRUE,0.221686029103213,238,0.593454426164723,0.0012396290361768,0.0203633736823844,0.476970746937586,0.552877074079609,0.5559872,0.59283257918552,0.939626363309669,0.950600837692646,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_TRIM38","Enh800","TRIM38","chr6:26311685-26311914","chr6:25962802-25991231","chr6:25962802",348998,"100-500kb",FALSE,FALSE,0.112846082748974,290,-1.10017238165279,-0.0013469908801185,0.00377273991587418,0.277674178084564,0.271257021576935,0.2729216,0.322809049773756,0.895804736985845,0.873716382064994,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H1C","Enh800","HIST1H1C","chr6:26311685-26311914","chr6:26055787-26056428","chr6:26056428",255372,"100-500kb",FALSE,FALSE,0.448450346694387,290,1.82407971356427,0.0243507862412504,0.0454037205425033,0.170461939390648,0.0681400219612602,0.0677888,0.104750045248869,0.843974048586195,0.614455325925926,0.94724827228015,FALSE,FALSE,"ns (n=7601)"
"Enh800_HFE","Enh800","HFE","chr6:26311685-26311914","chr6:26087281-26098343","chr6:26087281",224519,"100-500kb",FALSE,FALSE,0.0324665929748742,290,-0.183107522592412,-0.000414291653241292,-0.00929409941915134,0.85283674841405,0.854713653392046,0.8553088,0.869395113122172,0.994375629714454,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H4C","Enh800","HIST1H4C","chr6:26311685-26311914","chr6:26103876-26104310","chr6:26103876",207924,"100-500kb",FALSE,FALSE,0.563459648323328,290,0.235115117429589,0.00503143067565359,0.0145911503357681,0.821931342883906,0.814119385533841,0.8154176,0.832152036199095,0.99392738073427,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H2BC","Enh800","HIST1H2BC","chr6:26311685-26311914","chr6:26114873-26123926","chr6:26123926",187874,"100-500kb",FALSE,FALSE,0.0657020223322487,290,1.39337931177359,0.00685116073457559,0.0269637098717591,0.209534809590419,0.163505118388016,0.1630336,0.211451945701357,0.859670004544704,0.795331065579937,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H2AC","Enh800","HIST1H2AC","chr6:26311685-26311914","chr6:26124145-26139116","chr6:26124145",187655,"100-500kb",FALSE,FALSE,0.357215737410438,290,0.353764910602322,0.00780727358457495,0.0358524775357232,0.771661285635025,0.72351507238101,0.7251264,0.750150950226244,0.986245467895306,0.982413163190184,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H1E","Enh800","HIST1H1E","chr6:26311685-26311914","chr6:26156354-26157107","chr6:26156354",155446,"100-500kb",FALSE,FALSE,0.0826508407706672,290,0.0651954432434996,0.000666962822587269,0.00172320303511991,0.95045524519271,0.948018389177132,0.9482944,0.95316850678733,0.996347534608681,0.996721243660655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H2BD","Enh800","HIST1H2BD","chr6:26311685-26311914","chr6:26158146-26171349","chr6:26158146",153654,"100-500kb",FALSE,FALSE,0.0532189252481477,290,-0.225134940419053,0.000857279943332179,0.00252177476967505,0.825429020195397,0.821874300094185,0.823072,0.839281809954751,0.99392738073427,0.993216648980182,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H3D","Enh800","HIST1H3D","chr6:26311685-26311914","chr6:26196840-26197250","chr6:26197250",114550,"100-500kb",FALSE,FALSE,0.0180405272202987,290,-0.0925779640250299,-0.00420596253847885,-0.00470934142652563,0.927128543091158,0.92623885071149,0.9269056,0.933552941176471,0.996316083097935,0.996721243660655,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H4E","Enh800","HIST1H4E","chr6:26311685-26311914","chr6:26204552-26206038","chr6:26204552",107248,"100-500kb",FALSE,FALSE,0.0481753709579046,290,-0.114143989586476,-0.00213487617248964,-0.000648277092769156,0.903462327042458,0.909123651429734,0.909408,0.918208868778281,0.994747459642977,0.994137741461354,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H2BG","Enh800","HIST1H2BG","chr6:26311685-26311914","chr6:26215159-26216692","chr6:26216692",95108,"50-100kb",FALSE,FALSE,0.0582232965731583,290,1.39551574051935,0.00538988376278303,0.0125284322954931,0.699300699300699,0.16286037152521,0.1623296,0.21073665158371,0.975241191440505,0.795331065579937,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H2AE","Enh800","HIST1H2AE","chr6:26311685-26311914","chr6:26216975-26217483","chr6:26216975",94825,"50-100kb",FALSE,FALSE,0.0266868223088051,290,1.67465564602227,0.00408122851554759,0.0220022769875577,0.167026660299918,0.0940018145397825,0.0936,0.134730135746606,0.840986279861818,0.672446666666667,0.967485313712956,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H3E","Enh800","HIST1H3E","chr6:26311685-26311914","chr6:26224199-26227473","chr6:26224199",87601,"50-100kb",FALSE,FALSE,0.0225708808586228,290,1.50228607245761,0.00960215843967776,0.0244905244736798,0.136561948055752,0.133023243989346,0.13312,0.178449954751131,0.811320179911625,0.753152331195335,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H1D","Enh800","HIST1H1D","chr6:26311685-26311914","chr6:26234268-26234933","chr6:26234933",76867,"50-100kb",FALSE,FALSE,0.0215264974204165,290,0.91435698911939,-0.00216424180961949,-0.0024381906399254,0.421547704876381,0.360529294328826,0.3628864,0.410787330316742,0.92836722803173,0.913799735236859,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HIST1H4H","Enh800","HIST1H4H","chr6:26311685-26311914","chr6:26277609-26285638","chr6:26285638",26162,"10-50kb",FALSE,FALSE,0.106748701782469,290,-2.42207222067134,-0.0142262047651571,-0.0385913212234587,0.0871374006068178,0.0154322832195155,0.0158272,0.0353737556561086,0.724650687361521,0.347884546175637,0.776428601352382,FALSE,FALSE,"ns (n=7601)"
"Enh800_BTN3A2","Enh800","BTN3A2","chr6:26311685-26311914","chr6:26365159-26378320","chr6:26365159",53359,"50-100kb",FALSE,TRUE,0.0831562662599203,290,-0.933621044852182,-0.00360157647614252,-0.00313935415967959,0.332027170055395,0.350499405717115,0.3526336,0.401026606334842,0.907781295998323,0.910790240743198,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_BTN2A2","Enh800","BTN2A2","chr6:26311685-26311914","chr6:26383096-26394874","chr6:26383096",71296,"50-100kb",FALSE,TRUE,0.0656797992596056,290,1.22748042371417,0.0064583199976025,0.0324815564969003,0.207491873122711,0.219642075203813,0.2202432,0.269964162895928,0.859670004544704,0.840564185341859,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_BTN3A1","Enh800","BTN3A1","chr6:26311685-26311914","chr6:26402237-26415208","chr6:26402237",90437,"50-100kb",FALSE,TRUE,0.0249451807916892,290,-0.914949355605586,-0.00228275232381835,-0.00911347105738371,0.336928175284042,0.360218217804769,0.3625536,0.41049628959276,0.907781295998323,0.913799735236859,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_BTN3A3","Enh800","BTN3A3","chr6:26311685-26311914","chr6:26440472-26453415","chr6:26440472",128672,"100-500kb",FALSE,TRUE,0.032642466770482,290,-1.17811993408479,-0.00724580123341717,-0.0193993028607283,0.24187982347021,0.238748796063062,0.24,0.289607239819005,0.882803623164697,0.854930753761468,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_BTN2A1","Enh800","BTN2A1","chr6:26311685-26311914","chr6:26457904-26476621","chr6:26457904",146104,"100-500kb",FALSE,TRUE,0.264954876324271,290,0.426698782332705,0.0105167630671246,0.0201970028149873,0.620724520736022,0.669598737576886,0.67248,0.700915837104072,0.965404346621056,0.971994348454376,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HCG11","Enh800","HCG11","chr6:26311685-26311914","chr6:26521709-26527404","chr6:26521709",209909,"100-500kb",FALSE,TRUE,0.0520210668221998,290,-1.51548156952632,-0.00930390998725159,-0.0387402303826062,0.126566877572608,0.129650494251615,0.129664,0.174701176470588,0.795527977930828,0.746891593170008,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_HMGN4","Enh800","HMGN4","chr6:26311685-26311914","chr6:26538366-26546933","chr6:26538366",226566,"100-500kb",FALSE,TRUE,0.285886457351063,290,0.651509121013773,0.000920627313468703,0.0158291478800325,0.433125881828735,0.514717891184412,0.5181888,0.557571764705882,0.929139587899395,0.943425110325581,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh800_ABT1","Enh800","ABT1","chr6:26311685-26311914","chr6:26596953-26600739","chr6:26596953",285153,"100-500kb",FALSE,TRUE,0.139442432639641,290,1.60634382632322,0.0220711038381515,0.0797695201787176,0.0666402593688316,0.108198385901926,0.1080384,0.150747511312217,0.686774933912479,0.7052931,0.98126681590855,FALSE,FALSE,"ns (n=7601)"
"Enh800_ZNF322","Enh800","ZNF322","chr6:26311685-26311914","chr6:26634383-26659752","chr6:26659752",347952,"100-500kb",FALSE,TRUE,0.221686029103213,290,0.338975183206954,0.000213254828873577,-0.00931035847888884,0.68548859693226,0.734628425477444,0.7359424,0.760167963800905,0.974079218920801,0.982413163190184,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
"Enh801_TRIM38","Enh801","TRIM38","chr6:26312529-26313285","chr6:25962802-25991231","chr6:25962802",350105,"100-500kb",FALSE,FALSE,0.112846082748974,396,-1.07929874517461,-0.000840257344200679,0.00772858821501593,0.278425857173511,0.280454572113617,0.2815808,0.331873303167421,0.895804736985845,0.879189306720322,0.999710099906036,FALSE,FALSE,"ns (n=7601)"
